Time_s,Missile_Class,Flight_Phase,Altitude_m,Altitude_km,Range_m,Range_km,Speed_ms,Speed_kmh,Absolute_Velocity_ms,Vx_ms,Vy_ms,Ax_ms2,Ay_ms2,Total_Acceleration_ms2,Mach_Number,G_Load,Dynamic_Pressure_Pa,Dynamic_Pressure_kPa,Thrust_N,Thrust_kN,Drag_Force_N,Mass_kg,Kinetic_Energy_J,Kinetic_Energy_MJ
368.5,Prithvi_Class,MIDCOURSE,536350.0,536.35,390591.63,390.5916,1117.1847,4021.8649,1117.1847,1076.8994,-297.3034,-0.0,-9.81,9.81,6.2066,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1248101628.96,1248.1016
369.0,Prithvi_Class,MIDCOURSE,536198.9,536.1989,391130.08,391.1301,1118.5,4026.6,1118.5,1076.8994,-302.2084,-0.0,-9.81,9.81,6.2139,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1251042234.4,1251.0422
369.5,Prithvi_Class,MIDCOURSE,536045.34,536.0453,391668.53,391.6685,1119.8352,4031.4069,1119.8352,1076.8994,-307.1134,-0.0,-9.81,9.81,6.2213,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1254030957.89,1254.031
370.0,Prithvi_Class,MIDCOURSE,535889.33,535.8893,392206.98,392.207,1121.1903,4036.2853,1121.1903,1076.8994,-312.0184,-0.0,-9.81,9.81,6.2288,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1257067799.44,1257.0678
370.5,Prithvi_Class,MIDCOURSE,535730.87,535.7309,392745.43,392.7454,1122.5653,4041.2349,1122.5653,1076.8994,-316.9234,-0.0,-9.81,9.81,6.2365,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1260152759.03,1260.1528
371.0,Prithvi_Class,MIDCOURSE,535569.96,535.57,393283.88,393.2839,1123.9599,4046.2556,1123.9599,1076.8994,-321.8284,-0.0,-9.81,9.81,6.2442,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1263285836.67,1263.2858
371.5,Prithvi_Class,MIDCOURSE,535406.59,535.4066,393822.32,393.8223,1125.3742,4051.347,1125.3742,1076.8994,-326.7334,-0.0,-9.81,9.81,6.2521,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1266467032.37,1266.467
372.0,Prithvi_Class,MIDCOURSE,535240.77,535.2408,394360.77,394.3608,1126.808,4056.5089,1126.808,1076.8994,-331.6384,-0.0,-9.81,9.81,6.26,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1269696346.11,1269.6963
372.5,Prithvi_Class,MIDCOURSE,535072.5,535.0725,394899.22,394.8992,1128.2614,4061.741,1128.2614,1076.8994,-336.5434,-0.0,-9.81,9.81,6.2681,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1272973777.9,1272.9738
373.0,Prithvi_Class,MIDCOURSE,534901.77,534.9018,395437.67,395.4377,1129.7342,4067.0431,1129.7342,1076.8994,-341.4484,-0.0,-9.81,9.81,6.2763,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1276299327.74,1276.2993
373.5,Prithvi_Class,MIDCOURSE,534728.6,534.7286,395976.12,395.9761,1131.2263,4072.4148,1131.2263,1076.8994,-346.3534,-0.0,-9.81,9.81,6.2846,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1279672995.64,1279.673
374.0,Prithvi_Class,MIDCOURSE,534552.97,534.553,396514.57,396.5146,1132.7377,4077.8559,1132.7377,1076.8994,-351.2584,-0.0,-9.81,9.81,6.293,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1283094781.58,1283.0948
374.5,Prithvi_Class,MIDCOURSE,534374.89,534.3749,397053.02,397.053,1134.2683,4083.3661,1134.2683,1076.8994,-356.1634,-0.0,-9.81,9.81,6.3015,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1286564685.57,1286.5647
375.0,Prithvi_Class,MIDCOURSE,534194.35,534.1944,397591.47,397.5915,1135.8181,4088.9451,1135.8181,1076.8994,-361.0684,-0.0,-9.81,9.81,6.3101,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1290082707.62,1290.0827
375.5,Prithvi_Class,MIDCOURSE,534011.37,534.0114,398129.92,398.1299,1137.3869,4094.5927,1137.3869,1076.8994,-365.9734,-0.0,-9.81,9.81,6.3188,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1293648847.71,1293.6488
376.0,Prithvi_Class,MIDCOURSE,533825.93,533.8259,398668.37,398.6684,1138.9746,4100.3085,1138.9746,1076.8994,-370.8784,-0.0,-9.81,9.81,6.3276,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1297263105.85,1297.2631
376.5,Prithvi_Class,MIDCOURSE,533638.03,533.638,399206.82,399.2068,1140.5812,4106.0923,1140.5812,1076.8994,-375.7834,-0.0,-9.81,9.81,6.3366,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1300925482.05,1300.9255
377.0,Prithvi_Class,MIDCOURSE,533447.69,533.4477,399745.27,399.7453,1142.2066,4111.9439,1142.2066,1076.8994,-380.6884,-0.0,-9.81,9.81,6.3456,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1304635976.29,1304.636
377.5,Prithvi_Class,MIDCOURSE,533254.89,533.2549,400283.72,400.2837,1143.8508,4117.8628,1143.8508,1076.8994,-385.5934,-0.0,-9.81,9.81,6.3547,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1308394588.58,1308.3946
378.0,Prithvi_Class,MIDCOURSE,533059.64,533.0596,400822.17,400.8222,1145.5136,4123.8488,1145.5136,1076.8994,-390.4984,-0.0,-9.81,9.81,6.364,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1312201318.92,1312.2013
378.5,Prithvi_Class,MIDCOURSE,532861.94,532.8619,401360.62,401.3606,1147.1949,4129.9017,1147.1949,1076.8994,-395.4034,-0.0,-9.81,9.81,6.3733,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1316056167.32,1316.0562
379.0,Prithvi_Class,MIDCOURSE,532661.79,532.6618,401899.07,401.8991,1148.8947,4136.0211,1148.8947,1076.8994,-400.3084,-0.0,-9.81,9.81,6.3827,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1319959133.76,1319.9591
379.5,Prithvi_Class,MIDCOURSE,532459.18,532.4592,402437.52,402.4375,1150.613,4142.2067,1150.613,1076.8994,-405.2134,-0.0,-9.81,9.81,6.3923,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1323910218.25,1323.9102
380.0,Prithvi_Class,MIDCOURSE,532254.12,532.2541,402975.97,402.976,1152.3495,4148.4583,1152.3495,1076.8994,-410.1184,-0.0,-9.81,9.81,6.4019,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1327909420.8,1327.9094
380.5,Prithvi_Class,MIDCOURSE,532046.61,532.0466,403514.42,403.5144,1154.1043,4154.7755,1154.1043,1076.8994,-415.0234,-0.0,-9.81,9.81,6.4117,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1331956741.39,1331.9567
381.0,Prithvi_Class,MIDCOURSE,531836.65,531.8366,404052.87,404.0529,1155.8772,4161.158,1155.8772,1076.8994,-419.9284,-0.0,-9.81,9.81,6.4215,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1336052180.03,1336.0522
381.5,Prithvi_Class,MIDCOURSE,531624.23,531.6242,404591.32,404.5913,1157.6682,4167.6056,1157.6682,1076.8994,-424.8334,-0.0,-9.81,9.81,6.4315,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1340195736.72,1340.1957
382.0,Prithvi_Class,MIDCOURSE,531409.36,531.4094,405129.77,405.1298,1159.4772,4174.118,1159.4772,1076.8994,-429.7384,-0.0,-9.81,9.81,6.4415,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1344387411.47,1344.3874
382.5,Prithvi_Class,MIDCOURSE,531192.04,531.192,405668.22,405.6682,1161.3041,4180.6947,1161.3041,1076.8994,-434.6434,-0.0,-9.81,9.81,6.4517,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1348627204.26,1348.6272
383.0,Prithvi_Class,MIDCOURSE,530972.27,530.9723,406206.67,406.2067,1163.1488,4187.3357,1163.1488,1076.8994,-439.5484,-0.0,-9.81,9.81,6.4619,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1352915115.1,1352.9151
383.5,Prithvi_Class,MIDCOURSE,530750.04,530.75,406745.12,406.7451,1165.0112,4194.0404,1165.0112,1076.8994,-444.4534,-0.0,-9.81,9.81,6.4723,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1357251144.0,1357.2511
384.0,Prithvi_Class,MIDCOURSE,530525.36,530.5254,407283.57,407.2836,1166.8913,4200.8087,1166.8913,1076.8994,-449.3584,-0.0,-9.81,9.81,6.4827,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1361635290.94,1361.6353
384.5,Prithvi_Class,MIDCOURSE,530298.23,530.2982,407822.02,407.822,1168.7889,4207.6401,1168.7889,1076.8994,-454.2634,-0.0,-9.81,9.81,6.4933,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1366067555.93,1366.0676
385.0,Prithvi_Class,MIDCOURSE,530068.64,530.0686,408360.47,408.3605,1170.704,4214.5345,1170.704,1076.8994,-459.1684,-0.0,-9.81,9.81,6.5039,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1370547938.97,1370.5479
385.5,Prithvi_Class,MIDCOURSE,529836.61,529.8366,408898.92,408.8989,1172.6365,4221.4915,1172.6365,1076.8994,-464.0734,-0.0,-9.81,9.81,6.5146,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1375076440.07,1375.0764
386.0,Prithvi_Class,MIDCOURSE,529602.12,529.6021,409437.37,409.4374,1174.5863,4228.5108,1174.5863,1076.8994,-468.9784,-0.0,-9.81,9.81,6.5255,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1379653059.21,1379.6531
386.5,Prithvi_Class,MIDCOURSE,529365.18,529.3652,409975.82,409.9758,1176.5534,4235.5921,1176.5534,1076.8994,-473.8834,-0.0,-9.81,9.81,6.5364,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1384277796.4,1384.2778
387.0,Prithvi_Class,MIDCOURSE,529125.78,529.1258,410514.27,410.5143,1178.5375,4242.735,1178.5375,1076.8994,-478.7884,-0.0,-9.81,9.81,6.5474,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1388950651.65,1388.9507
387.5,Prithvi_Class,MIDCOURSE,528883.93,528.8839,411052.72,411.0527,1180.5387,4249.9393,1180.5387,1076.8994,-483.6934,-0.0,-9.81,9.81,6.5585,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1393671624.94,1393.6716
388.0,Prithvi_Class,MIDCOURSE,528639.64,528.6396,411591.17,411.5912,1182.5569,4257.2047,1182.5569,1076.8994,-488.5984,-0.0,-9.81,9.81,6.5698,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1398440716.28,1398.4407
388.5,Prithvi_Class,MIDCOURSE,528392.88,528.3929,412129.61,412.1296,1184.5919,4264.5308,1184.5919,1076.8994,-493.5034,-0.0,-9.81,9.81,6.5811,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1403257925.68,1403.2579
389.0,Prithvi_Class,MIDCOURSE,528143.68,528.1437,412668.06,412.6681,1186.6437,4271.9173,1186.6437,1076.8994,-498.4084,-0.0,-9.81,9.81,6.5925,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1408123253.12,1408.1233
389.5,Prithvi_Class,MIDCOURSE,527892.02,527.892,413206.51,413.2065,1188.7122,4279.3639,1188.7122,1076.8994,-503.3134,-0.0,-9.81,9.81,6.604,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1413036698.61,1413.0367
390.0,Prithvi_Class,MIDCOURSE,527637.91,527.6379,413744.96,413.745,1190.7973,4286.8704,1190.7973,1076.8994,-508.2184,-0.0,-9.81,9.81,6.6155,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1417998262.15,1417.9983
390.5,Prithvi_Class,MIDCOURSE,527381.35,527.3814,414283.41,414.2834,1192.899,4294.4363,1192.899,1076.8994,-513.1234,-0.0,-9.81,9.81,6.6272,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1423007943.75,1423.0079
391.0,Prithvi_Class,MIDCOURSE,527122.34,527.1223,414821.86,414.8219,1195.017,4302.0614,1195.017,1076.8994,-518.0284,-0.0,-9.81,9.81,6.639,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1428065743.39,1428.0657
391.5,Prithvi_Class,MIDCOURSE,526860.87,526.8609,415360.31,415.3603,1197.1515,4309.7453,1197.1515,1076.8994,-522.9334,-0.0,-9.81,9.81,6.6508,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1433171661.08,1433.1717
392.0,Prithvi_Class,MIDCOURSE,526596.95,526.597,415898.76,415.8988,1199.3022,4317.4878,1199.3022,1076.8994,-527.8384,-0.0,-9.81,9.81,6.6628,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1438325696.83,1438.3257
392.5,Prithvi_Class,MIDCOURSE,526330.58,526.3306,416437.21,416.4372,1201.469,4325.2885,1201.469,1076.8994,-532.7434,-0.0,-9.81,9.81,6.6748,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1443527850.62,1443.5279
393.0,Prithvi_Class,MIDCOURSE,526061.76,526.0618,416975.66,416.9757,1203.652,4333.1472,1203.652,1076.8994,-537.6484,-0.0,-9.81,9.81,6.687,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1448778122.46,1448.7781
393.5,Prithvi_Class,MIDCOURSE,525790.48,525.7905,417514.11,417.5141,1205.8509,4341.0634,1205.8509,1076.8994,-542.5534,-0.0,-9.81,9.81,6.6992,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1454076512.35,1454.0765
394.0,Prithvi_Class,MIDCOURSE,525516.75,525.5168,418052.56,418.0526,1208.0658,4349.0369,1208.0658,1076.8994,-547.4584,-0.0,-9.81,9.81,6.7115,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1459423020.3,1459.423
394.5,Prithvi_Class,MIDCOURSE,525240.57,525.2406,418591.01,418.591,1210.2965,4357.0674,1210.2965,1076.8994,-552.3634,-0.0,-9.81,9.81,6.7239,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1464817646.29,1464.8176
395.0,Prithvi_Class,MIDCOURSE,524961.93,524.9619,419129.46,419.1295,1212.5429,4365.1546,1212.5429,1076.8994,-557.2684,-0.0,-9.81,9.81,6.7363,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1470260390.33,1470.2604
395.5,Prithvi_Class,MIDCOURSE,524680.85,524.6808,419667.91,419.6679,1214.805,4373.2981,1214.805,1076.8994,-562.1734,-0.0,-9.81,9.81,6.7489,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1475751252.43,1475.7513
396.0,Prithvi_Class,MIDCOURSE,524397.31,524.3973,420206.36,420.2064,1217.0827,4381.4976,1217.0827,1076.8994,-567.0784,-0.0,-9.81,9.81,6.7616,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1481290232.57,1481.2902
396.5,Prithvi_Class,MIDCOURSE,524111.32,524.1113,420744.81,420.7448,1219.3758,4389.7529,1219.3758,1076.8994,-571.9834,-0.0,-9.81,9.81,6.7743,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1486877330.76,1486.8773
397.0,Prithvi_Class,MIDCOURSE,523822.87,523.8229,421283.26,421.2833,1221.6843,4398.0635,1221.6843,1076.8994,-576.8884,-0.0,-9.81,9.81,6.7871,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1492512547.01,1492.5125
397.5,Prithvi_Class,MIDCOURSE,523531.98,523.532,421821.71,421.8217,1224.0081,4406.4292,1224.0081,1076.8994,-581.7934,-0.0,-9.81,9.81,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1498195881.3,1498.1959
398.0,Prithvi_Class,MIDCOURSE,523238.63,523.2386,422360.16,422.3602,1226.3472,4414.8497,1226.3472,1076.8994,-586.6984,-0.0,-9.81,9.81,6.813,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1503927333.64,1503.9273
398.5,Prithvi_Class,MIDCOURSE,522942.82,522.9428,422898.61,422.8986,1228.7013,4423.3247,1228.7013,1076.8994,-591.6034,-0.0,-9.81,9.81,6.8261,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1509706904.03,1509.7069
399.0,Prithvi_Class,MIDCOURSE,522644.57,522.6446,423437.06,423.4371,1231.0705,4431.8538,1231.0705,1076.8994,-596.5084,-0.0,-9.81,9.81,6.8393,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1515534592.48,1515.5346
399.5,Prithvi_Class,MIDCOURSE,522343.86,522.3439,423975.51,423.9755,1233.4547,4440.4368,1233.4547,1076.8994,-601.4134,-0.0,-9.81,9.81,6.8525,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1521410398.97,1521.4104
400.0,Prithvi_Class,MIDCOURSE,522040.7,522.0407,424513.96,424.514,1235.8537,4449.0733,1235.8537,1076.8994,-606.3184,-0.0,-9.81,9.81,6.8659,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1527334323.51,1527.3343
400.5,Prithvi_Class,MIDCOURSE,521735.09,521.7351,425052.41,425.0524,1238.2675,4457.7629,1238.2675,1076.8994,-611.2234,-0.0,-9.81,9.81,6.8793,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1533306366.11,1533.3064
401.0,Prithvi_Class,MIDCOURSE,521427.03,521.427,425590.86,425.5909,1240.696,4466.5055,1240.696,1076.8994,-616.1284,-0.0,-9.81,9.81,6.8928,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1539326526.75,1539.3265
401.5,Prithvi_Class,MIDCOURSE,521116.51,521.1165,426129.31,426.1293,1243.1391,4475.3007,1243.1391,1076.8994,-621.0334,-0.0,-9.81,9.81,6.9063,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1545394805.44,1545.3948
402.0,Prithvi_Class,MIDCOURSE,520803.54,520.8035,426667.76,426.6678,1245.5967,4484.1482,1245.5967,1076.8994,-625.9384,-0.0,-9.81,9.81,6.92,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1551511202.18,1551.5112
402.5,Prithvi_Class,MIDCOURSE,520488.12,520.4881,427206.21,427.2062,1248.0688,4493.0477,1248.0688,1076.8994,-630.8434,-0.0,-9.81,9.81,6.9337,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1557675716.98,1557.6757
403.0,Prithvi_Class,MIDCOURSE,520170.25,520.1702,427744.66,427.7447,1250.5552,4501.9988,1250.5552,1076.8994,-635.7484,-0.0,-9.81,9.81,6.9475,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1563888349.82,1563.8883
403.5,Prithvi_Class,MIDCOURSE,519849.92,519.8499,428283.11,428.2831,1253.0559,4511.0013,1253.0559,1076.8994,-640.6534,-0.0,-9.81,9.81,6.9614,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1570149100.71,1570.1491
404.0,Prithvi_Class,MIDCOURSE,519527.14,519.5271,428821.56,428.8216,1255.5708,4520.0548,1255.5708,1076.8994,-645.5584,-0.0,-9.81,9.81,6.9754,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1576457969.66,1576.458
404.5,Prithvi_Class,MIDCOURSE,519201.91,519.2019,429360.01,429.36,1258.0997,4529.1591,1258.0997,1076.8994,-650.4634,-0.0,-9.81,9.81,6.9894,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1582814956.65,1582.815
405.0,Prithvi_Class,MIDCOURSE,518874.23,518.8742,429898.45,429.8985,1260.6427,4538.3138,1260.6427,1076.8994,-655.3684,-0.0,-9.81,9.81,7.0036,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1589220061.69,1589.2201
405.5,Prithvi_Class,MIDCOURSE,518544.09,518.5441,430436.9,430.4369,1263.1996,4547.5186,1263.1996,1076.8994,-660.2734,-0.0,-9.81,9.81,7.0178,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1595673284.79,1595.6733
406.0,Prithvi_Class,MIDCOURSE,518211.5,518.2115,430975.35,430.9754,1265.7704,4556.7733,1265.7704,1076.8994,-665.1784,-0.0,-9.81,9.81,7.0321,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1602174625.93,1602.1746
406.5,Prithvi_Class,MIDCOURSE,517876.46,517.8765,431513.8,431.5138,1268.3549,4566.0775,1268.3549,1076.8994,-670.0834,-0.0,-9.81,9.81,7.0464,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1608724085.12,1608.7241
407.0,Prithvi_Class,MIDCOURSE,517538.96,517.539,432052.25,432.0523,1270.9531,4575.431,1270.9531,1076.8994,-674.9884,-0.0,-9.81,9.81,7.0609,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1615321662.36,1615.3217
407.5,Prithvi_Class,MIDCOURSE,517199.02,517.199,432590.7,432.5907,1273.5648,4584.8334,1273.5648,1076.8994,-679.8934,-0.0,-9.81,9.81,7.0754,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1621967357.66,1621.9674
408.0,Prithvi_Class,MIDCOURSE,516856.62,516.8566,433129.15,433.1292,1276.1901,4594.2844,1276.1901,1076.8994,-684.7984,-0.0,-9.81,9.81,7.0899,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1628661171.0,1628.6612
408.5,Prithvi_Class,MIDCOURSE,516511.77,516.5118,433667.6,433.6676,1278.8288,4603.7837,1278.8288,1076.8994,-689.7034,-0.0,-9.81,9.81,7.1046,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1635403102.39,1635.4031
409.0,Prithvi_Class,MIDCOURSE,516164.46,516.1645,434206.05,434.2061,1281.4808,4613.331,1281.4808,1076.8994,-694.6084,-0.0,-9.81,9.81,7.1193,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1642193151.84,1642.1932
409.5,Prithvi_Class,MIDCOURSE,515814.71,515.8147,434744.5,434.7445,1284.1461,4622.9261,1284.1461,1076.8994,-699.5134,-0.0,-9.81,9.81,7.1341,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1649031319.33,1649.0313
410.0,Prithvi_Class,MIDCOURSE,515462.5,515.4625,435282.95,435.283,1286.8246,4632.5686,1286.8246,1076.8994,-704.4184,-0.0,-9.81,9.81,7.149,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1655917604.87,1655.9176
410.5,Prithvi_Class,MIDCOURSE,515107.83,515.1078,435821.4,435.8214,1289.5162,4642.2583,1289.5162,1076.8994,-709.3234,-0.0,-9.81,9.81,7.164,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1662852008.46,1662.852
411.0,Prithvi_Class,MIDCOURSE,514750.72,514.7507,436359.85,436.3599,1292.2208,4651.9948,1292.2208,1076.8994,-714.2284,-0.0,-9.81,9.81,7.179,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1669834530.11,1669.8345
411.5,Prithvi_Class,MIDCOURSE,514391.15,514.3912,436898.3,436.8983,1294.9383,4661.7778,1294.9383,1076.8994,-719.1334,-0.0,-9.81,9.81,7.1941,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1676865169.8,1676.8652
412.0,Prithvi_Class,MIDCOURSE,514029.13,514.0291,437436.75,437.4368,1297.6687,4671.6071,1297.6687,1076.8994,-724.0384,-0.0,-9.81,9.81,7.2093,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1683943927.54,1683.9439
412.5,Prithvi_Class,MIDCOURSE,513664.66,513.6647,437975.2,437.9752,1300.4118,4681.4824,1300.4118,1076.8994,-728.9434,-0.0,-9.81,9.81,7.2245,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1691070803.34,1691.0708
413.0,Prithvi_Class,MIDCOURSE,513297.74,513.2977,438513.65,438.5136,1303.1676,4691.4034,1303.1676,1076.8994,-733.8484,-0.0,-9.81,9.81,7.2398,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1698245797.18,1698.2458
413.5,Prithvi_Class,MIDCOURSE,512928.36,512.9284,439052.1,439.0521,1305.936,4701.3697,1305.936,1076.8994,-738.7534,-0.0,-9.81,9.81,7.2552,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1705468909.07,1705.4689
414.0,Prithvi_Class,MIDCOURSE,512556.53,512.5565,439590.55,439.5905,1308.717,4711.3811,1308.717,1076.8994,-743.6584,-0.0,-9.81,9.81,7.2706,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1712740139.01,1712.7401
414.5,Prithvi_Class,MIDCOURSE,512182.25,512.1823,440129.0,440.129,1311.5104,4721.4374,1311.5104,1076.8994,-748.5634,-0.0,-9.81,9.81,7.2862,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1720059487.01,1720.0595
415.0,Prithvi_Class,MIDCOURSE,511805.52,511.8055,440667.45,440.6674,1314.3162,4731.5382,1314.3162,1076.8994,-753.4684,-0.0,-9.81,9.81,7.3018,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1727426953.05,1727.427
415.5,Prithvi_Class,MIDCOURSE,511426.33,511.4263,441205.9,441.2059,1317.1342,4741.6832,1317.1342,1076.8994,-758.3734,-0.0,-9.81,9.81,7.3174,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1734842537.14,1734.8425
416.0,Prithvi_Class,MIDCOURSE,511044.69,511.0447,441744.35,441.7443,1319.9645,4751.8721,1319.9645,1076.8994,-763.2784,-0.0,-9.81,9.81,7.3331,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1742306239.29,1742.3062
416.5,Prithvi_Class,MIDCOURSE,510660.6,510.6606,442282.8,442.2828,1322.8069,4762.1048,1322.8069,1076.8994,-768.1834,-0.0,-9.81,9.81,7.3489,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1749818059.48,1749.8181
417.0,Prithvi_Class,MIDCOURSE,510274.05,510.2741,442821.25,442.8212,1325.6613,4772.3808,1325.6613,1076.8994,-773.0884,-0.0,-9.81,9.81,7.3648,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1757377997.72,1757.378
417.5,Prithvi_Class,MIDCOURSE,509885.06,509.8851,443359.7,443.3597,1328.5278,4782.7,1328.5278,1076.8994,-777.9934,-0.0,-9.81,9.81,7.3807,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1764986054.02,1764.9861
418.0,Prithvi_Class,MIDCOURSE,509493.61,509.4936,443898.15,443.8981,1331.4061,4793.062,1331.4061,1076.8994,-782.8984,-0.0,-9.81,9.81,7.3967,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1772642228.36,1772.6422
418.5,Prithvi_Class,MIDCOURSE,509099.71,509.0997,444436.6,444.4366,1334.2963,4803.4666,1334.2963,1076.8994,-787.8034,-0.0,-9.81,9.81,7.4128,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1780346520.75,1780.3465
419.0,Prithvi_Class,MIDCOURSE,508703.35,508.7034,444975.05,444.975,1337.1982,4813.9134,1337.1982,1076.8994,-792.7084,-0.0,-9.81,9.81,7.4289,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1788098931.19,1788.0989
419.5,Prithvi_Class,MIDCOURSE,508304.55,508.3045,445513.5,445.5135,1340.1117,4824.4022,1340.1117,1076.8994,-797.6134,-0.0,-9.81,9.81,7.4451,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1795899459.69,1795.8995
420.0,Prithvi_Class,MIDCOURSE,507903.29,507.9033,446051.95,446.0519,1343.0369,4834.9328,1343.0369,1076.8994,-802.5184,-0.0,-9.81,9.81,7.4613,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1803748106.23,1803.7481
