Time_s,Missile_Class,Flight_Phase,Altitude_m,Altitude_km,Range_m,Range_km,Speed_ms,Speed_kmh,Absolute_Velocity_ms,Vx_ms,Vy_ms,Ax_ms2,Ay_ms2,Total_Acceleration_ms2,Mach_Number,G_Load,Dynamic_Pressure_Pa,Dynamic_Pressure_kPa,Thrust_N,Thrust_kN,Drag_Force_N,Mass_kg,Kinetic_Energy_J,Kinetic_Energy_MJ
180.0,Agni_Class,MIDCOURSE,1133660.91,1133.6609,274795.41,274.7954,6430.4128,23149.486,6430.4128,1693.6414,6203.369,-0.0,-9.81,9.81,35.7245,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,165400834075.09,165400.8341
180.5,Agni_Class,MIDCOURSE,1136760.14,1136.7601,275642.23,275.6422,6425.6811,23132.4519,6425.6811,1693.6414,6198.464,-0.0,-9.81,9.81,35.6982,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,165157510110.61,165157.5101
181.0,Agni_Class,MIDCOURSE,1139856.92,1139.8569,276489.05,276.4891,6420.9497,23115.4188,6420.9497,1693.6414,6193.559,-0.0,-9.81,9.81,35.6719,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,164914378618.33,164914.3786
181.5,Agni_Class,MIDCOURSE,1142951.25,1142.9513,277335.88,277.3359,6416.2185,23098.3866,6416.2185,1693.6414,6188.654,-0.0,-9.81,9.81,35.6457,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,164671439598.25,164671.4396
182.0,Agni_Class,MIDCOURSE,1146043.13,1146.0431,278182.7,278.1827,6411.4876,23081.3554,6411.4876,1693.6414,6183.749,-0.0,-9.81,9.81,35.6194,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,164428693050.36,164428.6931
182.5,Agni_Class,MIDCOURSE,1149132.55,1149.1325,279029.52,279.0295,6406.757,23064.3251,6406.757,1693.6414,6178.844,-0.0,-9.81,9.81,35.5931,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,164186138974.68,164186.139
183.0,Agni_Class,MIDCOURSE,1152219.52,1152.2195,279876.34,279.8763,6402.0266,23047.2957,6402.0266,1693.6414,6173.939,-0.0,-9.81,9.81,35.5668,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,163943777371.2,163943.7774
183.5,Agni_Class,MIDCOURSE,1155304.03,1155.304,280723.16,280.7232,6397.2965,23030.2673,6397.2965,1693.6414,6169.034,-0.0,-9.81,9.81,35.5405,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,163701608239.91,163701.6082
184.0,Agni_Class,MIDCOURSE,1158386.1,1158.3861,281569.98,281.57,6392.5666,23013.2398,6392.5666,1693.6414,6164.129,-0.0,-9.81,9.81,35.5143,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,163459631580.83,163459.6316
184.5,Agni_Class,MIDCOURSE,1161465.71,1161.4657,282416.8,282.4168,6387.837,22996.2133,6387.837,1693.6414,6159.224,-0.0,-9.81,9.81,35.488,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,163217847393.95,163217.8474
185.0,Agni_Class,MIDCOURSE,1164542.87,1164.5429,283263.62,283.2636,6383.1077,22979.1877,6383.1077,1693.6414,6154.319,-0.0,-9.81,9.81,35.4617,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,162976255679.27,162976.2557
185.5,Agni_Class,MIDCOURSE,1167617.58,1167.6176,284110.44,284.1104,6378.3786,22962.1631,6378.3786,1693.6414,6149.414,-0.0,-9.81,9.81,35.4354,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,162734856436.78,162734.8564
186.0,Agni_Class,MIDCOURSE,1170689.83,1170.6898,284957.26,284.9573,6373.6499,22945.1395,6373.6499,1693.6414,6144.509,-0.0,-9.81,9.81,35.4092,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,162493649666.5,162493.6497
186.5,Agni_Class,MIDCOURSE,1173759.63,1173.7596,285804.08,285.8041,6368.9213,22928.1168,6368.9213,1693.6414,6139.604,-0.0,-9.81,9.81,35.3829,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,162252635368.42,162252.6354
187.0,Agni_Class,MIDCOURSE,1176826.98,1176.827,286650.9,286.6509,6364.1931,22911.095,6364.1931,1693.6414,6134.699,-0.0,-9.81,9.81,35.3566,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,162011813542.54,162011.8135
187.5,Agni_Class,MIDCOURSE,1179891.88,1179.8919,287497.72,287.4977,6359.4651,22894.0743,6359.4651,1693.6414,6129.794,-0.0,-9.81,9.81,35.3304,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,161771184188.85,161771.1842
188.0,Agni_Class,MIDCOURSE,1182954.32,1182.9543,288344.54,288.3445,6354.7374,22877.0545,6354.7374,1693.6414,6124.889,-0.0,-9.81,9.81,35.3041,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,161530747307.37,161530.7473
188.5,Agni_Class,MIDCOURSE,1186014.32,1186.0143,289191.37,289.1914,6350.0099,22860.0356,6350.0099,1693.6414,6119.984,-0.0,-9.81,9.81,35.2778,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,161290502898.09,161290.5029
189.0,Agni_Class,MIDCOURSE,1189071.86,1189.0719,290038.19,290.0382,6345.2827,22843.0178,6345.2827,1693.6414,6115.079,-0.0,-9.81,9.81,35.2516,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,161050450961.01,161050.451
189.5,Agni_Class,MIDCOURSE,1192126.94,1192.1269,290885.01,290.885,6340.5558,22826.0009,6340.5558,1693.6414,6110.174,-0.0,-9.81,9.81,35.2253,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,160810591496.12,160810.5915
190.0,Agni_Class,MIDCOURSE,1195179.58,1195.1796,291731.83,291.7318,6335.8292,22808.985,6335.8292,1693.6414,6105.269,-0.0,-9.81,9.81,35.1991,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,160570924503.44,160570.9245
190.5,Agni_Class,MIDCOURSE,1198229.76,1198.2298,292578.65,292.5786,6331.1028,22791.97,6331.1028,1693.6414,6100.364,-0.0,-9.81,9.81,35.1728,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,160331449982.96,160331.45
191.0,Agni_Class,MIDCOURSE,1201277.49,1201.2775,293425.47,293.4255,6326.3767,22774.9561,6326.3767,1693.6414,6095.459,-0.0,-9.81,9.81,35.1465,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,160092167934.68,160092.1679
191.5,Agni_Class,MIDCOURSE,1204322.77,1204.3228,294272.29,294.2723,6321.6509,22757.9431,6321.6509,1693.6414,6090.554,-0.0,-9.81,9.81,35.1203,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,159853078358.59,159853.0784
192.0,Agni_Class,MIDCOURSE,1207365.59,1207.3656,295119.11,295.1191,6316.9253,22740.9311,6316.9253,1693.6414,6085.649,-0.0,-9.81,9.81,35.094,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,159614181254.71,159614.1813
192.5,Agni_Class,MIDCOURSE,1210405.96,1210.406,295965.93,295.9659,6312.2,22723.9201,6312.2,1693.6414,6080.744,-0.0,-9.81,9.81,35.0678,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,159375476623.03,159375.4766
193.0,Agni_Class,MIDCOURSE,1213443.88,1213.4439,296812.75,296.8128,6307.475,22706.9101,6307.475,1693.6414,6075.839,-0.0,-9.81,9.81,35.0415,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,159136964463.55,159136.9645
193.5,Agni_Class,MIDCOURSE,1216479.35,1216.4793,297659.57,297.6596,6302.7503,22689.901,6302.7503,1693.6414,6070.934,-0.0,-9.81,9.81,35.0153,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,158898644776.26,158898.6448
194.0,Agni_Class,MIDCOURSE,1219512.36,1219.5124,298506.39,298.5064,6298.0258,22672.893,6298.0258,1693.6414,6066.029,-0.0,-9.81,9.81,34.989,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,158660517561.18,158660.5176
194.5,Agni_Class,MIDCOURSE,1222542.93,1222.5429,299353.21,299.3532,6293.3017,22655.886,6293.3017,1693.6414,6061.124,-0.0,-9.81,9.81,34.9628,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,158422582818.3,158422.5828
195.0,Agni_Class,MIDCOURSE,1225571.04,1225.571,300200.03,300.2,6288.5778,22638.8799,6288.5778,1693.6414,6056.219,-0.0,-9.81,9.81,34.9365,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,158184840547.61,158184.8405
195.5,Agni_Class,MIDCOURSE,1228596.69,1228.5967,301046.86,301.0469,6283.8541,22621.8749,6283.8541,1693.6414,6051.314,-0.0,-9.81,9.81,34.9103,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,157947290749.13,157947.2907
196.0,Agni_Class,MIDCOURSE,1231619.9,1231.6199,301893.68,301.8937,6279.1308,22604.8708,6279.1308,1693.6414,6046.409,-0.0,-9.81,9.81,34.8841,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,157709933422.85,157709.9334
196.5,Agni_Class,MIDCOURSE,1234640.65,1234.6406,302740.5,302.7405,6274.4077,22587.8678,6274.4077,1693.6414,6041.504,-0.0,-9.81,9.81,34.8578,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,157472768568.77,157472.7686
197.0,Agni_Class,MIDCOURSE,1237658.95,1237.6589,303587.32,303.5873,6269.6849,22570.8657,6269.6849,1693.6414,6036.599,-0.0,-9.81,9.81,34.8316,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,157235796186.88,157235.7962
197.5,Agni_Class,MIDCOURSE,1240674.8,1240.6748,304434.14,304.4341,6264.9624,22553.8647,6264.9624,1693.6414,6031.694,-0.0,-9.81,9.81,34.8053,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,156999016277.2,156999.0163
198.0,Agni_Class,MIDCOURSE,1243688.19,1243.6882,305280.96,305.281,6260.2402,22536.8647,6260.2402,1693.6414,6026.789,-0.0,-9.81,9.81,34.7791,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,156762428839.72,156762.4288
198.5,Agni_Class,MIDCOURSE,1246699.13,1246.6991,306127.78,306.1278,6255.5182,22519.8657,6255.5182,1693.6414,6021.884,-0.0,-9.81,9.81,34.7529,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,156526033874.44,156526.0339
199.0,Agni_Class,MIDCOURSE,1249707.62,1249.7076,306974.6,306.9746,6250.7966,22502.8677,6250.7966,1693.6414,6016.979,-0.0,-9.81,9.81,34.7266,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,156289831381.35,156289.8314
199.5,Agni_Class,MIDCOURSE,1252713.66,1252.7137,307821.42,307.8214,6246.0752,22485.8707,6246.0752,1693.6414,6012.074,-0.0,-9.81,9.81,34.7004,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,156053821360.47,156053.8214
200.0,Agni_Class,MIDCOURSE,1255717.24,1255.7172,308668.24,308.6682,6241.3541,22468.8747,6241.3541,1693.6414,6007.169,-0.0,-9.81,9.81,34.6742,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,155818003811.79,155818.0038
200.5,Agni_Class,MIDCOURSE,1258718.38,1258.7184,309515.06,309.5151,6236.6333,22451.8798,6236.6333,1693.6414,6002.264,-0.0,-9.81,9.81,34.648,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,155582378735.31,155582.3787
201.0,Agni_Class,MIDCOURSE,1261717.05,1261.7171,310361.88,310.3619,6231.9128,22434.8859,6231.9128,1693.6414,5997.359,-0.0,-9.81,9.81,34.6217,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,155346946131.02,155346.9461
201.5,Agni_Class,MIDCOURSE,1264713.28,1264.7133,311208.7,311.2087,6227.1925,22417.893,6227.1925,1693.6414,5992.454,-0.0,-9.81,9.81,34.5955,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,155111705998.94,155111.706
202.0,Agni_Class,MIDCOURSE,1267707.06,1267.7071,312055.52,312.0555,6222.4725,22400.9012,6222.4725,1693.6414,5987.549,-0.0,-9.81,9.81,34.5693,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,154876658339.06,154876.6583
202.5,Agni_Class,MIDCOURSE,1270698.38,1270.6984,312902.35,312.9023,6217.7529,22383.9103,6217.7529,1693.6414,5982.644,-0.0,-9.81,9.81,34.5431,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,154641803151.38,154641.8032
203.0,Agni_Class,MIDCOURSE,1273687.25,1273.6872,313749.17,313.7492,6213.0335,22366.9206,6213.0335,1693.6414,5977.739,-0.0,-9.81,9.81,34.5169,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,154407140435.89,154407.1404
203.5,Agni_Class,MIDCOURSE,1276673.66,1276.6737,314595.99,314.596,6208.3144,22349.9318,6208.3144,1693.6414,5972.834,-0.0,-9.81,9.81,34.4906,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,154172670192.61,154172.6702
204.0,Agni_Class,MIDCOURSE,1279657.63,1279.6576,315442.81,315.4428,6203.5956,22332.9441,6203.5956,1693.6414,5967.929,-0.0,-9.81,9.81,34.4644,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,153938392421.53,153938.3924
204.5,Agni_Class,MIDCOURSE,1282639.14,1282.6391,316289.63,316.2896,6198.8771,22315.9574,6198.8771,1693.6414,5963.024,-0.0,-9.81,9.81,34.4382,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,153704307122.64,153704.3071
205.0,Agni_Class,MIDCOURSE,1285618.2,1285.6182,317136.45,317.1364,6194.1588,22298.9718,6194.1588,1693.6414,5958.119,-0.0,-9.81,9.81,34.412,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,153470414295.96,153470.4143
205.5,Agni_Class,MIDCOURSE,1288594.81,1288.5948,317983.27,317.9833,6189.4409,22281.9872,6189.4409,1693.6414,5953.214,-0.0,-9.81,9.81,34.3858,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,153236713941.48,153236.7139
206.0,Agni_Class,MIDCOURSE,1291568.96,1291.569,318830.09,318.8301,6184.7232,22265.0037,6184.7232,1693.6414,5948.309,-0.0,-9.81,9.81,34.3596,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,153003206059.2,153003.2061
206.5,Agni_Class,MIDCOURSE,1294540.66,1294.5407,319676.91,319.6769,6180.0059,22248.0212,6180.0059,1693.6414,5943.404,-0.0,-9.81,9.81,34.3334,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,152769890649.11,152769.8906
207.0,Agni_Class,MIDCOURSE,1297509.91,1297.5099,320523.73,320.5237,6175.2888,22231.0397,6175.2888,1693.6414,5938.499,-0.0,-9.81,9.81,34.3072,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,152536767711.23,152536.7677
207.5,Agni_Class,MIDCOURSE,1300476.71,1300.4767,321370.55,321.3706,6170.572,22214.0593,6170.572,1693.6414,5933.594,-0.0,-9.81,9.81,34.281,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,152303837245.55,152303.8372
208.0,Agni_Class,MIDCOURSE,1303441.06,1303.4411,322217.37,322.2174,6165.8556,22197.08,6165.8556,1693.6414,5928.689,-0.0,-9.81,9.81,34.2548,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,152071099252.07,152071.0993
208.5,Agni_Class,MIDCOURSE,1306402.95,1306.4029,323064.19,323.0642,6161.1394,22180.1018,6161.1394,1693.6414,5923.784,-0.0,-9.81,9.81,34.2286,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,151838553730.78,151838.5537
209.0,Agni_Class,MIDCOURSE,1309362.39,1309.3624,323911.01,323.911,6156.4235,22163.1246,6156.4235,1693.6414,5918.879,-0.0,-9.81,9.81,34.2024,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,151606200681.7,151606.2007
209.5,Agni_Class,MIDCOURSE,1312319.37,1312.3194,324757.84,324.7578,6151.7079,22146.1484,6151.7079,1693.6414,5913.974,-0.0,-9.81,9.81,34.1762,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,151374040104.82,151374.0401
210.0,Agni_Class,MIDCOURSE,1315273.91,1315.2739,325604.66,325.6047,6146.9926,22129.1734,6146.9926,1693.6414,5909.069,-0.0,-9.81,9.81,34.15,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,151142072000.14,151142.072
210.5,Agni_Class,MIDCOURSE,1318225.99,1318.226,326451.48,326.4515,6142.2776,22112.1994,6142.2776,1693.6414,5904.164,-0.0,-9.81,9.81,34.1238,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,150910296367.65,150910.2964
211.0,Agni_Class,MIDCOURSE,1321175.62,1321.1756,327298.3,327.2983,6137.5629,22095.2264,6137.5629,1693.6414,5899.259,-0.0,-9.81,9.81,34.0976,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,150678713207.37,150678.7132
211.5,Agni_Class,MIDCOURSE,1324122.8,1324.1228,328145.12,328.1451,6132.8485,22078.2546,6132.8485,1693.6414,5894.354,-0.0,-9.81,9.81,34.0714,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,150447322519.29,150447.3225
212.0,Agni_Class,MIDCOURSE,1327067.52,1327.0675,328991.94,328.9919,6128.1344,22061.2838,6128.1344,1693.6414,5889.449,-0.0,-9.81,9.81,34.0452,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,150216124303.41,150216.1243
212.5,Agni_Class,MIDCOURSE,1330009.79,1330.0098,329838.76,329.8388,6123.4206,22044.3141,6123.4206,1693.6414,5884.544,-0.0,-9.81,9.81,34.019,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,149985118559.72,149985.1186
213.0,Agni_Class,MIDCOURSE,1332949.61,1332.9496,330685.58,330.6856,6118.7071,22027.3455,6118.7071,1693.6414,5879.639,-0.0,-9.81,9.81,33.9928,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,149754305288.24,149754.3053
213.5,Agni_Class,MIDCOURSE,1335886.98,1335.887,331532.4,331.5324,6113.9939,22010.378,6113.9939,1693.6414,5874.734,-0.0,-9.81,9.81,33.9666,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,149523684488.96,149523.6845
214.0,Agni_Class,MIDCOURSE,1338821.89,1338.8219,332379.22,332.3792,6109.281,21993.4115,6109.281,1693.6414,5869.829,-0.0,-9.81,9.81,33.9404,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,149293256161.88,149293.2562
214.5,Agni_Class,MIDCOURSE,1341754.36,1341.7544,333226.04,333.226,6104.5684,21976.4462,6104.5684,1693.6414,5864.924,-0.0,-9.81,9.81,33.9143,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,149063020306.99,149063.0203
215.0,Agni_Class,MIDCOURSE,1344684.37,1344.6844,334072.86,334.0729,6099.8561,21959.4819,6099.8561,1693.6414,5860.019,-0.0,-9.81,9.81,33.8881,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,148832976924.31,148832.9769
215.5,Agni_Class,MIDCOURSE,1347611.92,1347.6119,334919.68,334.9197,6095.1441,21942.5187,6095.1441,1693.6414,5855.114,-0.0,-9.81,9.81,33.8619,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,148603126013.83,148603.126
216.0,Agni_Class,MIDCOURSE,1350537.03,1350.537,335766.5,335.7665,6090.4324,21925.5567,6090.4324,1693.6414,5850.209,-0.0,-9.81,9.81,33.8357,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,148373467575.54,148373.4676
216.5,Agni_Class,MIDCOURSE,1353459.68,1353.4597,336613.33,336.6133,6085.721,21908.5957,6085.721,1693.6414,5845.304,-0.0,-9.81,9.81,33.8096,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,148144001609.46,148144.0016
217.0,Agni_Class,MIDCOURSE,1356379.88,1356.3799,337460.15,337.4601,6081.01,21891.6358,6081.01,1693.6414,5840.399,-0.0,-9.81,9.81,33.7834,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,147914728115.58,147914.7281
217.5,Agni_Class,MIDCOURSE,1359297.63,1359.2976,338306.97,338.307,6076.2992,21874.6771,6076.2992,1693.6414,5835.494,-0.0,-9.81,9.81,33.7572,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,147685647093.9,147685.6471
218.0,Agni_Class,MIDCOURSE,1362212.92,1362.2129,339153.79,339.1538,6071.5887,21857.7194,6071.5887,1693.6414,5830.589,-0.0,-9.81,9.81,33.731,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,147456758544.41,147456.7585
218.5,Agni_Class,MIDCOURSE,1365125.76,1365.1258,340000.61,340.0006,6066.8786,21840.7629,6066.8786,1693.6414,5825.684,-0.0,-9.81,9.81,33.7049,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,147228062467.13,147228.0625
219.0,Agni_Class,MIDCOURSE,1368036.15,1368.0362,340847.43,340.8474,6062.1687,21823.8074,6062.1687,1693.6414,5820.779,-0.0,-9.81,9.81,33.6787,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,146999558862.05,146999.5589
219.5,Agni_Class,MIDCOURSE,1370944.09,1370.9441,341694.25,341.6942,6057.4592,21806.8531,6057.4592,1693.6414,5815.874,-0.0,-9.81,9.81,33.6526,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,146771247729.17,146771.2477
220.0,Agni_Class,MIDCOURSE,1373849.57,1373.8496,342541.07,342.5411,6052.75,21789.8999,6052.75,1693.6414,5810.969,-0.0,-9.81,9.81,33.6264,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,146543129068.48,146543.1291
220.5,Agni_Class,MIDCOURSE,1376752.61,1376.7526,343387.89,343.3879,6048.0411,21772.9478,6048.0411,1693.6414,5806.064,-0.0,-9.81,9.81,33.6002,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,146315202880.0,146315.2029
221.0,Agni_Class,MIDCOURSE,1379653.19,1379.6532,344234.71,344.2347,6043.3325,21755.9969,6043.3325,1693.6414,5801.159,-0.0,-9.81,9.81,33.5741,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,146087469163.72,146087.4692
221.5,Agni_Class,MIDCOURSE,1382551.31,1382.5513,345081.53,345.0815,6038.6242,21739.047,6038.6242,1693.6414,5796.254,-0.0,-9.81,9.81,33.5479,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,145859927919.64,145859.9279
222.0,Agni_Class,MIDCOURSE,1385446.99,1385.447,345928.35,345.9284,6033.9162,21722.0983,6033.9162,1693.6414,5791.349,-0.0,-9.81,9.81,33.5218,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,145632579147.75,145632.5791
222.5,Agni_Class,MIDCOURSE,1388340.21,1388.3402,346775.17,346.7752,6029.2085,21705.1508,6029.2085,1693.6414,5786.444,-0.0,-9.81,9.81,33.4956,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,145405422848.07,145405.4228
223.0,Agni_Class,MIDCOURSE,1391230.98,1391.231,347621.99,347.622,6024.5012,21688.2043,6024.5012,1693.6414,5781.539,-0.0,-9.81,9.81,33.4695,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,145178459020.59,145178.459
223.5,Agni_Class,MIDCOURSE,1394119.3,1394.1193,348468.82,348.4688,6019.7942,21671.259,6019.7942,1693.6414,5776.634,-0.0,-9.81,9.81,33.4433,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,144951687665.31,144951.6877
224.0,Agni_Class,MIDCOURSE,1397005.16,1397.0052,349315.64,349.3156,6015.0875,21654.3149,6015.0875,1693.6414,5771.729,-0.0,-9.81,9.81,33.4172,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,144725108782.22,144725.1088
224.5,Agni_Class,MIDCOURSE,1399888.57,1399.8886,350162.46,350.1625,6010.3811,21637.3718,6010.3811,1693.6414,5766.824,-0.0,-9.81,9.81,33.391,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,144498722371.34,144498.7224
225.0,Agni_Class,MIDCOURSE,1402769.53,1402.7695,351009.28,351.0093,6005.675,21620.43,6005.675,1693.6414,5761.919,-0.0,-9.81,9.81,33.3649,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,144272528432.66,144272.5284
225.5,Agni_Class,MIDCOURSE,1405648.04,1405.648,351856.1,351.8561,6000.9692,21603.4892,6000.9692,1693.6414,5757.014,-0.0,-9.81,9.81,33.3387,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,144046526966.18,144046.527
226.0,Agni_Class,MIDCOURSE,1408524.09,1408.5241,352702.92,352.7029,5996.2638,21586.5497,5996.2638,1693.6414,5752.109,-0.0,-9.81,9.81,33.3126,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,143820717971.89,143820.718
226.5,Agni_Class,MIDCOURSE,1411397.69,1411.3977,353549.74,353.5497,5991.5587,21569.6112,5991.5587,1693.6414,5747.204,-0.0,-9.81,9.81,33.2864,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,143595101449.81,143595.1014
227.0,Agni_Class,MIDCOURSE,1414268.84,1414.2688,354396.56,354.3966,5986.8539,21552.674,5986.8539,1693.6414,5742.299,-0.0,-9.81,9.81,33.2603,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,143369677399.93,143369.6774
227.5,Agni_Class,MIDCOURSE,1417137.54,1417.1375,355243.38,355.2434,5982.1494,21535.7378,5982.1494,1693.6414,5737.394,-0.0,-9.81,9.81,33.2342,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,143144445822.24,143144.4458
228.0,Agni_Class,MIDCOURSE,1420003.79,1420.0038,356090.2,356.0902,5977.4452,21518.8029,5977.4452,1693.6414,5732.489,-0.0,-9.81,9.81,33.208,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,142919406716.76,142919.4067
228.5,Agni_Class,MIDCOURSE,1422867.58,1422.8676,356937.02,356.937,5972.7414,21501.8691,5972.7414,1693.6414,5727.584,-0.0,-9.81,9.81,33.1819,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,142694560083.48,142694.5601
229.0,Agni_Class,MIDCOURSE,1425728.92,1425.7289,357783.84,357.7838,5968.0379,21484.9365,5968.0379,1693.6414,5722.679,-0.0,-9.81,9.81,33.1558,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,142469905922.4,142469.9059
229.5,Agni_Class,MIDCOURSE,1428587.8,1428.5878,358630.66,358.6307,5963.3347,21468.005,5963.3347,1693.6414,5717.774,-0.0,-9.81,9.81,33.1296,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,142245444233.51,142245.4442
230.0,Agni_Class,MIDCOURSE,1431444.24,1431.4442,359477.48,359.4775,5958.6319,21451.0747,5958.6319,1693.6414,5712.869,-0.0,-9.81,9.81,33.1035,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,142021175016.83,142021.175
230.5,Agni_Class,MIDCOURSE,1434298.22,1434.2982,360324.3,360.3243,5953.9293,21434.1456,5953.9293,1693.6414,5707.964,-0.0,-9.81,9.81,33.0774,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,141797098272.35,141797.0983
231.0,Agni_Class,MIDCOURSE,1437149.75,1437.1498,361171.13,361.1711,5949.2271,21417.2177,5949.2271,1693.6414,5703.059,-0.0,-9.81,9.81,33.0513,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,141573214000.07,141573.214
231.5,Agni_Class,MIDCOURSE,1439998.83,1439.9988,362017.95,362.0179,5944.5253,21400.2909,5944.5253,1693.6414,5698.154,-0.0,-9.81,9.81,33.0251,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,141349522199.98,141349.5222
232.0,Agni_Class,MIDCOURSE,1442845.45,1442.8455,362864.77,362.8648,5939.8237,21383.3654,5939.8237,1693.6414,5693.249,-0.0,-9.81,9.81,32.999,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,141126022872.1,141126.0229
